defcount,State,ERcount,Schcount,Curcount,DTI,income,shortcount,longcount,Period,ER_rate,Def_rate,termRatio
35,AK,105,23,1702,19.842836676217765,79989.80068767908,242,107,2016-01-01,0.05630026809651475,0.01876675603217158,0.44214876033057854
90,AR,278,43,5375,21.133329979879257,76702.39077464788,705,289,2016-01-01,0.048047010024196334,0.015554787417905289,0.4099290780141844
128,OK,344,56,6643,21.154726735598228,76664.1853988183,940,414,2016-01-01,0.047970994282526845,0.01784967229117278,0.44042553191489364
94,UT,324,45,4474,20.997240184757487,77815.24521939954,619,247,2016-01-01,0.06562689892647357,0.019039902774964552,0.3990306946688207
50,HI,200,46,3360,21.017045813586105,78493.31443917852,450,183,2016-01-01,0.05470459518599562,0.013676148796498906,0.4066666666666667
355,AZ,898,166,16752,18.573053763440896,75804.97922150537,1813,512,2016-04-01,0.0494194045457047,0.019536624291453416,0.2824048538334253
161,SC,401,89,9344,20.53345019920319,70563.17298804781,925,330,2016-04-01,0.04012006003001501,0.016108054027013506,0.3567567567567568
192,LA,404,93,8845,19.80872583479787,73787.04143233744,848,290,2016-04-01,0.04237465911474722,0.020138451856513532,0.3419811320754717
307,MN,630,140,13343,19.258520204894698,71297.11415480934,1307,450,2016-04-01,0.043689320388349516,0.021289875173370318,0.34429992348890587
551,NJ,1157,309,27483,17.3911534058386,88361.57042072124,2614,880,2016-04-01,0.03922033898305085,0.018677966101694914,0.3366488140780413
26,DC,94,26,1741,15.30430107526882,92571.41397849462,158,28,2016-04-01,0.0498145204027557,0.01377848436671966,0.17721518987341772
133,OR,479,100,8579,18.923466135458188,70219.57812749004,756,248,2016-04-01,0.05155526853944677,0.014314928425357873,0.328042328042328
421,VA,1007,201,21027,19.278718046547088,87644.71910339565,1912,709,2016-04-01,0.044447387005649715,0.018582274011299436,0.37081589958158995
47,RI,137,32,3260,18.001432098765438,74225.52785185186,302,103,2016-04-01,0.03941311852704258,0.013521288837744535,0.34105960264900664
142,KY,310,75,7462,20.25322810590629,68735.09653767823,721,261,2016-04-01,0.038803354612592315,0.01777443985480035,0.361997226074896
36,WY,83,12,1641,21.330283018867917,69997.26490566038,153,59,2016-04-01,0.04683972911963882,0.020316027088036117,0.38562091503267976
34,NH,174,41,3779,19.888615702479335,79546.84169421488,369,115,2016-04-01,0.04319761668321748,0.008440913604766634,0.3116531165311653
385,MI,932,213,19810,19.39182857142855,71480.83973714286,2002,623,2016-04-01,0.043673851921274605,0.01804123711340206,0.3111888111888112
238,NV,474,111,9891,19.574992272024716,73802.62410355487,1028,266,2016-04-01,0.04424117976479373,0.022213925704685458,0.2587548638132296
161,WI,440,102,10053,19.62017733230534,68206.98619121048,984,313,2016-04-01,0.040907400520639646,0.014968389735961323,0.31808943089430897
1981,CA,5125,1137,98637,17.407802180185932,86109.40506492463,9803,2673,2016-04-01,0.04795097305389222,0.018534805389221556,0.27267163113332654
189,CT,452,160,11580,17.745069124423985,85099.40446346282,1137,382,2016-04-01,0.036507551894031175,0.015265325902592683,0.335971855760774
32,MT,124,25,2108,20.113687943262416,67399.72695035461,222,60,2016-04-01,0.05417212756662298,0.013979903888160769,0.2702702702702703
426,NC,1021,219,20945,19.3958007246377,73179.25485869565,2061,699,2016-04-01,0.045155013046747156,0.018840387422051214,0.33915574963609896
11,VT,60,16,1666,20.446620370370358,66957.09912037037,159,57,2016-04-01,0.034227039361095266,0.006274957216200799,0.3584905660377358
360,MD,815,136,17243,18.572206865804716,83865.60843958984,1619,624,2016-04-01,0.04392583809421149,0.019402824188854157,0.38542310067943175
32,DE,101,19,2153,19.70479553903347,75778.70066914498,199,70,2016-04-01,0.0438177874186551,0.01388286334056399,0.35175879396984927
252,MO,516,123,12039,20.131519480519493,72632.75855194805,1147,393,2016-04-01,0.03990719257540603,0.01948955916473318,0.34263295553618134
506,IL,1213,317,31019,18.729543868394895,79319.76197158523,3092,920,2016-04-01,0.036696415065799425,0.015307820299500832,0.2975420439844761
262,WA,770,186,15427,18.362547468354414,78807.19376054853,1476,420,2016-04-01,0.04626013817963352,0.015740462601381795,0.2845528455284553
237,AL,426,73,9262,21.293767752715116,71623.11294068504,883,314,2016-04-01,0.04260852170434087,0.023704740948189636,0.3556058890147225
246,IN,579,116,13086,20.45276440962507,69427.0733072188,1315,472,2016-04-01,0.04127753618022385,0.01753760604548371,0.35893536121673003
497,OH,1016,262,26021,19.968709399252667,69146.13737280828,2580,899,2016-04-01,0.036552021873650885,0.017880270542524106,0.3484496124031008
222,TN,546,117,12487,20.343842925659473,69153.74276978419,1256,412,2016-04-01,0.04083158839365839,0.016601854621597367,0.32802547770700635
83,NM,190,35,4117,21.130284552845527,70103.6374593496,364,128,2016-04-01,0.04293785310734463,0.018757062146892656,0.3516483516483517
527,PA,1098,253,26067,20.002503961965147,74279.20985736925,2323,832,2016-04-01,0.0392914653784219,0.01885847199856862,0.3581575548859234
50,SD,66,12,1496,21.20831632653061,65541.01530612246,150,46,2016-04-01,0.04064039408866995,0.03078817733990148,0.30666666666666664
1271,NY,2528,695,60998,17.27276191674007,81222.86360206261,6201,1750,2016-04-01,0.03860013436755634,0.01940695046723264,0.28221254636348975
1135,TX,2767,555,61339,20.12561118741418,83221.98185541264,6156,1853,2016-04-01,0.04205422822056052,0.017250288771353883,0.3010071474983756
48,WV,136,53,3443,19.34201923076924,67869.64102564103,225,87,2016-04-01,0.03695652173913044,0.013043478260869565,0.38666666666666666
384,GA,1086,229,24859,19.120706979542707,79420.77950962695,2513,811,2016-04-01,0.04089163340612998,0.014458920099405076,0.32272184639872664
277,MA,705,199,16951,17.52615942028991,81444.2715353261,1665,543,2016-04-01,0.03888153540701522,0.015276858592543569,0.3261261261261261
91,KS,324,89,6757,20.249507995079917,69363.0415498155,596,217,2016-04-01,0.044621952899049716,0.012532708993251618,0.3640939597315436
283,CO,938,155,14971,19.418189834024897,75841.95460062241,1454,474,2016-04-01,0.05738055912399829,0.01731204502355172,0.32599724896836313
1088,FL,2293,538,51139,18.871317796610214,71811.16577966101,5600,1480,2016-04-01,0.041646990446438305,0.019760979330887427,0.2642857142857143
45,AK,91,25,1798,19.38287937743191,76533.1313618677,187,70,2016-04-01,0.046452271567126086,0.022970903522205207,0.37433155080213903
139,AR,226,62,5690,20.604649595687345,70822.43970350405,560,182,2016-04-01,0.03694621546509727,0.022723557299329736,0.325
178,OK,290,77,6956,21.322459207459204,70015.72632867133,648,210,2016-04-01,0.038661511798426876,0.023730169310758567,0.32407407407407407
93,UT,344,39,4616,19.85619741100324,87588.60805825243,452,166,2016-04-01,0.06755695208169678,0.01826394344069128,0.3672566371681416
69,HI,200,39,3465,20.20198547215497,73901.34762711865,322,91,2016-04-01,0.053008216273522396,0.018287834614365228,0.2826086956521739
435,AZ,1021,180,17494,18.11444070647601,75421.30433137089,1783,595,2016-07-01,0.05337166753789859,0.022739153162571878,0.33370723499719573
165,SC,485,107,9819,19.239350649350637,71086.397987013,898,334,2016-07-01,0.045858547655068076,0.015601361573373676,0.37193763919821826
248,LA,445,109,9087,18.773563218390784,74798.4953927203,769,275,2016-07-01,0.04499949438770351,0.025078369905956112,0.3576072821846554
324,MN,739,138,13761,18.512742433600994,71924.49517603459,1178,441,2016-07-01,0.04939179254110413,0.021654858976072718,0.37436332767402375
700,NJ,1346,404,28807,16.80076311605726,87795.66069157392,2806,968,2016-07-01,0.043062354032696676,0.022394983523690692,0.3449750534568781
42,DC,107,33,1809,15.219320000000007,100243.3416,194,56,2016-07-01,0.053741838272225013,0.02109492717227524,0.28865979381443296
134,OR,568,140,8776,17.355495668912415,67996.23943214629,776,263,2016-07-01,0.05905593678519443,0.013932210438760657,0.3389175257731959
492,VA,1150,218,21783,18.098191896024474,85872.79836391436,1915,701,2016-07-01,0.04864018948525991,0.020809541936302498,0.3660574412532637
83,RI,169,35,3420,18.233445190156598,73829.39217002237,333,114,2016-07-01,0.04558942541138387,0.022390072835176692,0.34234234234234234
147,KY,357,74,7749,19.070265895953767,70844.0667052023,630,235,2016-07-01,0.04287258316320403,0.017653416596613427,0.373015873015873
33,WY,90,18,1697,19.29517766497462,70892.24203045685,141,56,2016-07-01,0.04896626768226333,0.017954298150163223,0.3971631205673759
58,NH,186,39,3938,18.87183257918553,79737.00285067875,323,119,2016-07-01,0.04406538734896944,0.013740819710968964,0.3684210526315789
458,MI,1019,237,20669,18.366774193548405,74250.16028371551,1926,647,2016-07-01,0.045525622123933344,0.02046195773578162,0.3359293873312565
274,NV,541,135,10341,17.854700000000015,73336.46084285715,1092,308,2016-07-01,0.04791426800106279,0.02426711540164733,0.28205128205128205
207,WI,507,106,10495,18.72071315372426,70695.4374088748,899,363,2016-07-01,0.04480777728678745,0.018294299602297833,0.40378197997775306
9,ID,30,2,896,19.745886524822694,65159.272872340436,198,84,2016-07-01,0.032017075773746,0.0096051227321238,0.42424242424242425
2399,CA,5837,1471,102136,16.665126457670745,83451.12995608055,10176,3030,2016-07-01,0.05218922954498717,0.021449710755255133,0.2977594339622642
237,CT,496,147,12294,16.82667503136762,84851.53706398998,1173,421,2016-07-01,0.03764991650220131,0.01798998026415667,0.3589087809036658
51,MT,121,28,2148,19.084416666666673,63926.34166666667,178,62,2016-07-01,0.05153321976149915,0.0217206132879046,0.34831460674157305
558,NC,1072,224,21782,18.737320698625027,73613.2666109253,1942,749,2016-07-01,0.045354543916060246,0.023608055508546284,0.38568486096807414
20,VT,81,2,1755,20.26567708333334,69371.38291666667,142,50,2016-07-01,0.043595263724434875,0.010764262648008612,0.352112676056338
416,MD,901,198,18125,17.61513975803088,89122.82494785148,1680,717,2016-07-01,0.045875763747454175,0.021181262729124236,0.42678571428571427
49,DE,103,20,2260,19.183835125448017,77233.34982078854,198,81,2016-07-01,0.04235197368421053,0.020148026315789474,0.4090909090909091
300,MO,633,137,12463,19.04257028112448,70998.78781124498,1118,376,2016-07-01,0.046774551097317665,0.02216803369541122,0.3363148479427549
640,IL,1479,414,32450,17.79610494450052,80107.56560544904,2938,1026,2016-07-01,0.04227767772918275,0.018294600234399567,0.34921715452688906
294,WA,912,212,15795,17.605627099664048,76893.01619260918,1383,403,2016-07-01,0.05298321036425957,0.01708011386742578,0.2913955169920463
315,AL,501,89,9526,19.451813515825503,73090.36272027374,806,363,2016-07-01,0.04802991084268047,0.030198446937014668,0.45037220843672454
305,IN,630,135,13690,19.278070489844655,71963.51636798089,1186,488,2016-07-01,0.042682926829268296,0.020663956639566397,0.4114671163575042
694,OH,1226,304,27117,19.153503012048198,70466.04062951807,2437,883,2016-07-01,0.04178453358781228,0.023652908898810537,0.362330734509643
316,TN,669,117,12913,19.386479057591615,70324.29920157068,1127,401,2016-07-01,0.04773457010346058,0.022547270781305744,0.35581188997338065
122,NM,223,39,4177,19.332004504504503,71170.41333333334,317,127,2016-07-01,0.04889278666959,0.026748520061390047,0.40063091482649843
669,PA,1294,339,27150,18.780889217134447,73717.35640177253,2446,939,2016-07-01,0.04393589569468966,0.022714925981257638,0.383892068683565
40,SD,98,13,1521,20.775170454545453,65756.75568181818,119,57,2016-07-01,0.05861244019138756,0.023923444976076555,0.4789915966386555
1601,NY,2893,804,64261,16.270850367947684,81107.81756453685,6561,2000,2016-07-01,0.041590592159174225,0.023016432093618366,0.30483158055174514
1539,TX,3254,653,64343,18.84707100591714,84199.33681065089,6369,2081,2016-07-01,0.046626259152588515,0.02205218587456476,0.3267388915057309
55,WV,156,43,3194,15.974,70000.0,3,2,2016-07-01,0.04524361948955916,0.015951276102088168,0.6666666666666666
527,GA,1335,310,25998,18.481032920567824,78339.45606463305,2441,870,2016-07-01,0.04739084132055378,0.01870784522541711,0.35641130684145844
379,MA,940,204,17661,16.79718316166591,84830.42393193014,1643,590,2016-07-01,0.048999165971643034,0.01975604670558799,0.3590992087644553
130,KS,344,80,6959,19.27193121693122,72265.90326719577,583,173,2016-07-01,0.045787302009849595,0.017303340875815254,0.2967409948542024
284,CO,1048,170,15394,17.59479480519482,77611.87663376624,1410,515,2016-07-01,0.06202651515151515,0.01680871212121212,0.36524822695035464
1305,FL,2735,621,53738,17.96002479338845,74039.12333746557,5551,1709,2016-07-01,0.04683299371564582,0.022346273052620765,0.307872455413439
41,AK,109,14,1834,17.897099999999995,87655.8212,142,58,2016-07-01,0.05455455455455455,0.02052052052052052,0.4084507042253521
192,AR,262,69,5920,19.703187250996002,67450.45617529881,562,191,2016-07-01,0.04066428682290858,0.02979978270991774,0.3398576512455516
209,OK,307,68,7245,19.43588774341352,74146.93837342497,629,244,2016-07-01,0.039213181760122624,0.0266956188529825,0.38791732909379967
114,UT,342,55,4698,18.10532883642497,79431.68317032041,437,156,2016-07-01,0.06565559608370129,0.021885198694567096,0.35697940503432496
78,HI,200,33,3602,18.51482142857142,74896.64705357143,342,106,2016-07-01,0.051111679018655765,0.019933554817275746,0.30994152046783624
422,AZ,1033,191,18366,19.039912629070738,78504.82754567117,1932,586,2016-10-01,0.05161902858285029,0.021087347591445132,0.3033126293995859
159,SC,522,100,10314,19.67459247648903,71636.58384796238,945,331,2016-10-01,0.04704821991888238,0.014330779630464172,0.3502645502645503
218,LA,503,95,9433,19.937203098106693,78785.64854561102,867,295,2016-10-01,0.04907795882525125,0.021270367840764953,0.3402537485582468
303,MN,754,171,14437,19.036911764705902,74935.45254201682,1430,474,2016-10-01,0.048132780082987554,0.01934248324289818,0.33146853146853145
585,NJ,1471,369,30055,17.565238224884272,93058.77006806426,2735,938,2016-10-01,0.045289408866995076,0.018011083743842363,0.3429616087751371
21,DC,119,23,1869,16.56632286995516,102910.12556053812,178,45,2016-10-01,0.05856299212598425,0.01033464566929134,0.25280898876404495
142,OR,532,144,9012,18.304772296015155,73716.14660341556,822,232,2016-10-01,0.05412004069175992,0.01444557477110885,0.2822384428223844
446,VA,1211,290,22471,19.28248197343457,87873.28231878558,1946,689,2016-10-01,0.04959456138913916,0.01826521418625604,0.3540596094552929
64,RI,163,46,3620,18.302177589852008,75034.85993657506,373,100,2016-10-01,0.04187002311841767,0.016439763678397123,0.2680965147453083
187,KY,432,103,8079,20.163564638783296,70756.62657794676,774,278,2016-10-01,0.049085331212362235,0.02124758550164754,0.35917312661498707
27,WY,101,27,1760,21.345366972477063,69632.12605504587,150,68,2016-10-01,0.05274151436031332,0.014099216710182768,0.4533333333333333
53,NH,209,44,4112,19.530916666666702,80233.22691666665,367,113,2016-10-01,0.0473064735174287,0.01199637845178814,0.3079019073569482
430,MI,1134,250,21676,19.170407656859297,72177.4420879121,2165,656,2016-10-01,0.04827586206896552,0.018305661983822902,0.3030023094688222
291,NV,643,117,10801,18.427458636664472,79157.96698874916,1208,303,2016-10-01,0.054252446844414444,0.024552818089773876,0.2508278145695364
171,WI,572,163,10934,20.198981412639398,69669.75321933086,1044,301,2016-10-01,0.04831081081081081,0.014442567567567568,0.2883141762452107
2459,CA,6221,1452,105473,17.413548890043845,89308.28848392605,10471,2998,2016-10-01,0.053812551360235286,0.02127070628433026,0.28631458313437114
198,CT,571,166,12985,17.7432041820418,92236.07763222634,1227,399,2016-10-01,0.04102011494252874,0.014224137931034483,0.3251833740831296
45,MT,118,23,2218,20.3260546875,67195.91265625,192,64,2016-10-01,0.04908485856905158,0.018718801996672214,0.3333333333333333
524,NC,1275,260,22566,18.85342595849455,78575.10923320435,2130,713,2016-10-01,0.05177664974619289,0.021279187817258884,0.33474178403755867
27,VT,95,23,1836,20.24694690265487,67334.5561061947,186,40,2016-10-01,0.04795557799091368,0.013629480060575468,0.21505376344086022
400,MD,978,190,19002,18.302961145194303,89681.0972597137,1764,681,2016-10-01,0.04754496840058337,0.019445794846864366,0.38605442176870747
44,DE,119,30,2372,18.96091803278687,75164.40983606558,233,72,2016-10-01,0.04639376218323587,0.017153996101364522,0.3090128755364807
287,MO,607,159,13070,19.7988795180723,71212.46413253012,1276,384,2016-10-01,0.04297953692558238,0.020321461445868442,0.30094043887147337
648,IL,1482,451,34096,18.752559735036638,82781.95389164891,3211,1016,2016-10-01,0.040406794448837144,0.017667748180058347,0.31641233260666457
254,WA,1014,205,16182,18.82778494623656,81989.08273118279,1437,423,2016-10-01,0.05743415463041631,0.01438685924667233,0.29436325678496866
260,AL,493,123,9933,20.11917381137956,72418.34315666405,965,318,2016-10-01,0.045610139698399485,0.024054029049865852,0.3295336787564767
328,IN,720,170,14315,19.780618556701043,72733.60269669017,1388,455,2016-10-01,0.046352926028455546,0.02111633296851864,0.32780979827089335
642,OH,1308,323,28334,20.222796561604564,71721.33661604584,2602,888,2016-10-01,0.042735321985166795,0.020975593818407554,0.3412759415833974
300,TN,700,147,13487,20.078384660081333,72240.18743172573,1307,414,2016-10-01,0.047833811671450045,0.02050020500205002,0.31675592960979343
110,NM,250,48,4295,20.07188212927756,73966.90346007605,385,141,2016-10-01,0.0531575590048905,0.02338932596215182,0.36623376623376624
603,PA,1564,380,28233,19.62422038567487,77365.57184573002,2682,948,2016-10-01,0.05081221572449643,0.0195906432748538,0.3534675615212528
37,SD,70,20,1597,20.166502463054183,69028.20571428571,154,49,2016-10-01,0.04060324825986079,0.021461716937354988,0.3181818181818182
1535,NY,3162,928,66778,16.957246376811568,84032.6427413412,6361,1781,2016-10-01,0.04367222352664945,0.021200778973246966,0.27998742336110677
1520,TX,3387,770,67441,19.63515327635322,84458.23837720799,6733,2042,2016-10-01,0.046322382997346756,0.020788314778850625,0.30328234070993615
527,GA,1383,330,27128,19.026302670623167,79918.04778931751,2491,879,2016-10-01,0.04709207300463089,0.017944701716153637,0.35287033319951827
367,MA,1030,231,18300,17.27799735333039,87274.66329510367,1707,560,2016-10-01,0.051686069851465274,0.01841629867523083,0.3280609256004687
100,KS,373,96,7227,20.55090800477897,72887.37367980884,620,217,2016-10-01,0.0478450487429451,0.012827090815802977,0.35
321,CO,1167,199,15864,18.959323133982362,77596.73757070005,1629,528,2016-10-01,0.06649193778132301,0.018289556150646688,0.3241252302025783
1279,FL,2865,650,56623,18.766753483526518,76405.50268524548,6087,1592,2016-10-01,0.04664832212579579,0.02082485305371477,0.26154098899293576
60,AK,116,24,1821,19.13679144385027,86907.10053475936,137,50,2016-10-01,0.05739732805541811,0.029688273132112815,0.36496350364963503
180,AR,287,79,6175,20.181835205992524,68031.01324594257,612,189,2016-10-01,0.04270197887219164,0.026781728909388482,0.3088235294117647
186,OK,366,86,7530,20.196500541711796,74340.70203683639,695,228,2016-10-01,0.044809010773751226,0.02277179236043095,0.32805755395683456
110,UT,391,67,4819,19.686676342525402,73791.84789550073,504,185,2016-10-01,0.07258214219417115,0.020419528494523855,0.36706349206349204
85,HI,227,46,3742,18.561325301204825,81250.11748995984,378,120,2016-10-01,0.055365853658536586,0.020731707317073172,0.31746031746031744
392,AZ,1330,252,18562,18.591912442396307,78247.21931336407,1648,522,2017-01-01,0.06476431632255551,0.019088430074016362,0.316747572815534
164,SC,701,131,10477,19.96154443485768,84673.87397756687,850,309,2017-01-01,0.0610999738516517,0.014294430401812951,0.3635294117647059
227,LA,558,136,9579,19.78238987816304,80392.15879100282,792,275,2017-01-01,0.053142857142857144,0.021619047619047618,0.3472222222222222
358,MN,1026,197,14595,19.070776308223106,80037.10273145488,1306,433,2017-01-01,0.06342729970326409,0.022131552917903065,0.3315467075038285
656,NJ,1760,453,30646,17.196202312138745,94464.22042774566,2602,858,2017-01-01,0.052513799791138294,0.019573325376697003,0.3297463489623367
31,DC,154,32,1865,16.138920187793424,109134.84384976525,159,54,2017-01-01,0.07396733909702209,0.014889529298751201,0.33962264150943394
150,OR,729,141,9221,18.93676973148901,72930.85334418225,917,312,2017-01-01,0.07118445464310126,0.014647007128210135,0.34023991275899673
466,VA,1575,273,22792,18.438777988614852,114700.80609108157,1861,774,2017-01-01,0.06273400780689875,0.018561300087628456,0.415905427189683
67,RI,225,50,3741,17.557365010799142,74025.84375809935,343,120,2017-01-01,0.055106539309331376,0.016409502816556454,0.3498542274052478
182,KY,543,92,8126,19.86158564814814,70693.4663773148,631,233,2017-01-01,0.06071787990607179,0.02035111260203511,0.3692551505546751
38,WY,102,33,1772,20.367945945945944,74072.69897297297,128,57,2017-01-01,0.05244215938303342,0.01953727506426735,0.4453125
62,NH,281,74,4226,19.65608286252353,79828.8270621469,390,141,2017-01-01,0.06052121473185441,0.013353435278914494,0.36153846153846153
458,MI,1398,336,21927,19.03503069995906,73768.5526565698,1778,665,2017-01-01,0.05796260209793109,0.018989178655831503,0.37401574803149606
276,NV,756,130,10980,18.615943325876202,78497.9771290082,1035,306,2017-01-01,0.06226321858013507,0.022731016307033437,0.2956521739130435
183,WI,768,139,11094,20.042136,75370.752048,923,327,2017-01-01,0.06303348653972422,0.015019697964543664,0.3542795232936078
19,ID,48,1,1302,21.03738970588235,70342.21444852941,208,64,2017-01-01,0.035036496350364967,0.013868613138686132,0.3076923076923077
2560,CA,7645,1476,107002,17.23112490537472,89608.55841483723,10065,3145,2017-01-01,0.0644152911537457,0.021570064794452448,0.3124689518132141
215,CT,760,204,13438,17.844877450980412,86711.32639705883,1188,444,2017-01-01,0.0519942532667442,0.014708900595197373,0.37373737373737376
35,MT,147,33,2283,19.151464285714265,64391.69882142858,208,72,2017-01-01,0.0588470776621297,0.01401120896717374,0.34615384615384615
505,NC,1542,270,22873,19.00894054878049,75767.99895960365,1907,717,2017-01-01,0.061214767764986106,0.02004763795156808,0.37598321971683274
24,VT,127,27,1895,19.915991561181418,68193.42616033755,180,57,2017-01-01,0.0612638687891944,0.011577424023154847,0.31666666666666665
443,MD,1217,223,19487,18.316279560810788,89854.37803209461,1712,656,2017-01-01,0.05694899391670566,0.020729995320542816,0.38317757009345793
65,DE,152,24,2399,20.362873134328364,75635.29708955223,185,83,2017-01-01,0.05757575757575758,0.02462121212121212,0.4486486486486487
321,MO,846,177,13286,19.566807692307695,73694.05193589743,1166,394,2017-01-01,0.057826384142173615,0.021941216678058782,0.3379073756432247
639,IL,2033,494,34688,18.638778605641335,83645.24396753593,2839,919,2017-01-01,0.053706345432450994,0.016880646695197336,0.3237055301162381
307,WA,1344,223,16444,18.524143258426975,81855.6833099251,1607,529,2017-01-01,0.0733704552898788,0.016759471558030353,0.32918481642812697
251,AL,584,134,10068,20.017391304347832,75579.40097826088,794,310,2017-01-01,0.052912929238017575,0.022741687052641117,0.3904282115869018
343,IN,941,213,14413,19.092683385579946,73237.29863949843,1197,398,2017-01-01,0.05914519170333124,0.021558768070395976,0.33249791144527985
681,OH,1661,420,28671,20.24991287512101,71157.3479380445,2301,798,2017-01-01,0.05284255400375402,0.02166512900454936,0.3468057366362451
333,TN,887,160,13653,19.69970245795605,76216.96300129367,1176,370,2017-01-01,0.059003525577063794,0.022151267212133306,0.31462585034013607
103,NM,317,71,4262,21.21936681222706,74736.61604803495,344,114,2017-01-01,0.06669471912476331,0.021670523879654954,0.3313953488372093
641,PA,1805,402,28635,19.55317846153844,75425.01758153846,2370,880,2017-01-01,0.057332528666264336,0.02036019439062351,0.37130801687763715
44,SD,88,22,1626,19.362295081967208,103728.24480874317,145,38,2017-01-01,0.04943820224719101,0.024719101123595506,0.2620689655172414
1560,NY,3981,979,68170,17.023770222446874,86495.76545121336,6071,1841,2017-01-01,0.0533003079394832,0.02088633016468068,0.3032449349365838
1534,TX,4420,959,68759,19.536651682663084,86362.19002672822,6188,2043,2017-01-01,0.058409979913310074,0.02027169891108997,0.3301551389786684
522,GA,1752,356,27393,18.87095336787562,82540.49129533679,2151,744,2017-01-01,0.05835526096659228,0.017386670219498385,0.3458856345885635
386,MA,1216,228,18656,17.98080054894788,86294.65561299176,1616,570,2017-01-01,0.05935761007517329,0.01884213609294152,0.3527227722772277
127,KS,473,110,7296,19.829768934531444,78998.86917843389,576,203,2017-01-01,0.05908068948288783,0.015863102672995254,0.3524305555555556
321,CO,1340,196,16107,18.280376190476193,79080.3886190476,1562,538,2017-01-01,0.07459363170786017,0.017869071476285907,0.3444302176696543
1304,FL,3751,697,57435,18.880658135283348,77238.81408135287,5034,1530,2017-01-01,0.05936347666450378,0.020637156377102884,0.3039332538736591
53,AK,112,45,1849,20.50302521008404,81381.8168487395,179,59,2017-01-01,0.054395337542496355,0.025740650801359885,0.329608938547486
181,AR,350,87,6254,21.44054519368722,67390.59921090388,544,153,2017-01-01,0.05093131548311991,0.026338766006984867,0.28125
187,OK,456,90,7659,19.78576566125286,76068.45403712297,644,218,2017-01-01,0.05433746425166826,0.022283126787416587,0.3385093167701863
108,UT,416,62,4868,20.08540157480319,73551.06337007873,446,189,2017-01-01,0.07627429409607628,0.019801980198019802,0.42376681614349776
80,HI,270,51,3859,18.7427799227799,77722.71586872586,384,134,2017-01-01,0.06338028169014084,0.018779342723004695,0.3489583333333333
403,AZ,1326,224,19143,19.819802683504342,75784.90796369375,1861,673,2017-04-01,0.06285551763367463,0.0191031475161168,0.3616335303600215
180,SC,614,136,10814,19.53325177584846,75182.73716653512,885,382,2017-04-01,0.052282016348773844,0.015326975476839238,0.43163841807909603
255,LA,568,121,9801,20.370111492281293,76774.55233276158,836,330,2017-04-01,0.05286179618427175,0.023731968357375524,0.39473684210526316
306,MN,979,185,15003,18.973908413205532,73858.9362140575,1337,541,2017-04-01,0.05943058337886238,0.018575851393188854,0.40463724756918473
732,NJ,1796,492,31463,17.693169142559295,90578.9492494136,2805,1032,2017-04-01,0.0520836354145521,0.021227851405040164,0.3679144385026738
29,DC,148,32,1880,15.879330357142862,99364.18196428572,171,53,2017-04-01,0.07084729535662997,0.013882240306366683,0.30994152046783624
139,OR,773,137,9366,19.588391959798997,70451.3511557789,877,317,2017-04-01,0.0742198751800288,0.013346135381661066,0.3614595210946408
546,VA,1552,320,23306,19.403506139154185,89055.15845839017,2023,909,2017-04-01,0.06033276317835484,0.021225314881044937,0.4493326742461691
74,RI,237,63,3831,17.909008620689647,77487.33581896551,342,122,2017-04-01,0.05636147443519619,0.017598097502972653,0.3567251461988304
222,KY,514,119,8329,19.833705103969752,69349.82709829869,775,283,2017-04-01,0.05596689895470383,0.024172473867595818,0.36516129032258066
37,WY,116,22,1792,22.19902564102565,68820.60082051282,135,60,2017-04-01,0.058973055414336555,0.018810371123538384,0.4444444444444444
56,NH,266,60,4353,19.506895874263257,80294.38186640473,371,138,2017-04-01,0.05617740232312566,0.011826821541710665,0.3719676549865229
513,MI,1469,328,22377,19.636768115942036,71766.23727173913,2028,732,2017-04-01,0.05950500263296472,0.020780167699598978,0.3609467455621302
314,NV,805,155,11198,19.251957104557665,75608.46654825736,1125,367,2017-04-01,0.0645445798588839,0.02517639512508018,0.32622222222222225
182,WI,780,139,11401,20.056640624999986,71511.16297585228,995,413,2017-04-01,0.062390017597184454,0.014557670772676373,0.4150753768844221
2616,CA,7720,1549,108658,17.51036851044978,88311.10701425302,10223,3318,2017-04-01,0.0640435363314336,0.021701799357905477,0.3245622615670547
213,CT,758,193,14024,17.896754285714294,86419.74346285715,1267,483,2017-04-01,0.04990782196470898,0.014024229654990783,0.3812154696132597
52,MT,162,28,2325,20.29274647887325,61123.5151056338,212,72,2017-04-01,0.06310868718348267,0.02025710946630308,0.33962264150943394
533,NC,1549,285,23382,19.434388038942956,76900.56665507649,2050,826,2017-04-01,0.060157676026253444,0.020699833003223426,0.4029268292682927
32,VT,119,29,1945,19.71534782608695,72331.31739130434,180,50,2017-04-01,0.056,0.015058823529411765,0.2777777777777778
471,MD,1265,252,19995,18.300769230769227,91627.43128205127,1719,777,2017-04-01,0.05754446617841059,0.021425647090933902,0.45200698080279234
54,DE,142,28,2462,19.924425087108023,80009.59031358885,192,95,2017-04-01,0.05286671630677588,0.020104244229337303,0.4947916666666667
315,MO,821,186,13573,19.931721566190173,71930.00640149161,1186,423,2017-04-01,0.05511916750587446,0.021148036253776436,0.3566610455311973
